,docId,sentenceId,sentences,all_passives,all_passives_count,binary,doc_id,file_name,date
260,256,1,It could never be meant that the was to be the sole Butt of their—I will call no harsh Names.,be meant,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
261,257,1,The rest of the Colonies were in full Perspective.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
262,258,1,"Gradual in Execution, was the most probable Means of gaining and Establishing a Precedent.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
263,259,1,"The Capital subdued to Obedience would have been sufficient, to every Purpose.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
264,260,1,"By Obedience, I mean Obedience to the extraordinary new Mandates;",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
265,261,1,"and I can assure you that but few who know the interest of the English Carihbee Island but must, and do, approve the Measures adopted by the Town of Boston.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
266,262,1,"It cannot be conceived by you, on the Continent, what a Confusion the Suspension of Supplies to the Island would occasion.",be conceived,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
267,263,1,Insurrections among the Negroes must be the Inevitable Consequence.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
268,264,1,"Hunger is, and ever will be, a Means to drive Men upon every practicable Means to appease its Gnawings.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
269,265,1,"The Islands formerly raised Negro Provisions, such as Tams, Potatoes, and India Corn, nearly sufficient for each Plantation, and had from North America the Remainder, but the Grounds so appropriated have of late Years been constantly improved in Canes, as more profitable;",been constantly improved,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
270,266,1,"and the Food brought from the Colonies being not only cheaper, but more solid and agreeable in Taste, the withdrawing in from the Slaves, now accustomed to it, would be sufficient to breed a Mutiny throughout the Estates.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
271,267,1,"The Property of many of these Estates, improved by their A gents, and stocked with from  to  or  Negroes, residing in many of the leading Men in London, Bristol, and other capital Seaports, interest would render them your Advocates, rather than suffer such immense Fortunes to run to Ruin.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
272,268,1,"""In short, a suspension of Supplies would oblige the Planters to discontinue the Culture of Canes, and it could by no Means be speedily recovered.",be speedily recovered,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
273,269,1,"The Islands cannot subsist for any Time without Provisions from the Continent, and sew indeed of the inhabitants are there but already Groan with Apprehension that the dreaded Suspension may take Place.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
274,270,1,"""I should conceive a second Consideration would draw the Attention of those Gentlemen to the common Welfare, viz.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
275,271,1,"the French King's Death, and the Measeres that Nation are taking in their Islands.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
276,272,1,It is not six Months since several Troops arrived at Martinico and Guadaloupes which are distributed in.,are distributed,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
277,273,1,Reinforcements to their Garrisons.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
278,274,1,A Continuance or Renewal of this Police has very lately taken Place.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
279,275,1,"About eight Days ago a Brig landed  fresh Troops at Port Royal, and then proceeded to St. Domingo.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
280,276,1,"The French say  more are on their Passage for same Place, in different Vessels.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
281,277,1,"Their Artisans are all employed on Fortresses, adding and repairing;",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
282,278,1,"and many new Batteries and Redoubts are erecting in a Private Manner, even where no probable Service, by Prevention to Land, can be expected them.",can be expected,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
283,279,1,"In their gasconading Way, they are very soon to conquer much of America, as well as these Island.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
284,280,1,"War seems planning in Martinico, I hope no Where else in this critical Conjuncture.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
285,281,1,God only knows what would be the Event.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
286,282,1,Their several Preparations are unaccountable.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
287,283,1,"I wish all Matters were reconciled led, to be in Readiness for what may happen""  At a Town Meeting on Tuesday last, the Methods proposed for employing such as are out of Business by the Operation of the Port Bill were approved.","were reconciled,were approved",2,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
288,284,1,"A circular Letter to the other Towns, relative to the lil forcating, our charter, was reported, and accepted by the Town.",was reported,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
289,285,1,The Meeting stands adjourned to Tuesday the th of August.,,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
290,286,1,"By captain Lovett, arrived last week in this Town after a short Passage to Portsmouth from Antigua, we learn that the Merchants and Planners were in great Consternation there on reading the proposals of the Colonies for suspending their supplies of Lumber and provisions, which they agree much be ruinous to them;",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
291,287,1,"and in consequence, they have appropriated a Third of their Cane plantation for the culture of Indian Corn, Yams, Potatoes, &c.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
292,288,1,"for the Maintenance of their Slaves , in Cafe the Suspension does take place.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
293,289,1,"It is father said Antigua has sent home a Remonstrance on that Head, praying Great Britain either to open the port of Boston, and let them have provisions as usual, or furnish them with the absolute Necessaries of Life themselves;",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
294,290,1,"otherwise, they, their Sugarplanting must speedily come to an End, as they can neither support their Slaves , nor ship the Sugars home, for Want of casks.",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
295,291,1,"Notwithstanding the Distress in which they foresee they must be involved by our Discontinuance of Trade with them, they generously commend us for the Resolutions, acknowledging that in our circumstances any Measure we can hold on for Relief from the chains imposing upon us is fully justifiable.",involved by,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
296,292,1,"A Cart Lord of new Pickaxe was seen putting into a store on the Long Wharf, last Saturday.—",was seen,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
297,292,2,"Query , what are we to apprehend from all these warlike preparations?",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
298,293,1,"is a Fort to be erected in good earnest, and the Town to be awed into submission by cannons and Mortars!","be erected,be awed",2,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
299,293,2,"Forbid it, Heaven!",,0,0,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
300,293,3,"rather let it become a Heap, and be razed to its Foundation, than one mean concession be the Means of its Preservation!",be razed,1,1,32,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1774_08_25_row_32.txt,1774_08_25
301,294,1,A negro plot has been lately discovered at Esopus;,has been lately discovered,1,1,33,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_16_row_33.txt,1775_03_16
302,295,1,"two the principals have been detected, and confessed that their design was to convey ammunition to the Indians, and to set fire to Esopus, Marbletown, and other places.",have been detected,1,1,33,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_16_row_33.txt,1775_03_16
303,296,1,"A letter from said place names Marbletown as well as the three above mentioned, and that the Negroes were to be divided into parties, to fire the houses, cry fire, and kill the people as they came out.",be divided,1,1,34,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_17_row_34.txt,1775_03_17
304,297,1,The motive for this conspiracy was the recovery of their freedom.,,0,0,34,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_17_row_34.txt,1775_03_17
305,298,1,"A large quantity of powder and ball was found with several negroes, and there are said to be advices in town, that, besides the two negroes be mentioned, seventeen or eighteen more have been committed to jail.","was found,be mentioned,have been committed",3,1,34,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_17_row_34.txt,1775_03_17
306,299,1,"A report has likewise been current in town, for a day or two past, that these negroes were to be joined by five or six hundred Indians, but it does not appear that there is any good foundation for the report.",be joined,1,1,34,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_17_row_34.txt,1775_03_17
307,300,1,"NEW YORK, March .",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
308,301,1,"WE have authentick advices, of the d of last month, from Ulster county, that on Saturday night the th Mr. John Schoonmaker, being in bed, overheard the following conversation between his Negro York, and Negro named Joe, belonging to Mr. Johannes Schoonmaker, viz.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
309,302,1,York.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
310,303,1,How many?—Joe.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
311,304,1,A great many.—York.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
312,305,1,From where?—Joe.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
313,306,1,"From Keysereck, Hurly, and Kingston.—York.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
314,307,1,How much powder have they?,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
315,308,1,—Joe.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
316,309,1,Two pounds.—York.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
317,310,1,"That is not enough, they should have more to go through with it, and drums enough to prevent hearing the cries.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
318,311,1,"They will begin, two at your house, two at John De Puis, and in proportion more at other houses.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
319,312,1,It will be put in execution between this and Wednesday night;,will be put,1,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
320,313,1,"when once begun, we must go through with it.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
321,314,1,"We are to set fire to the houses, and stand by the doors and windows to receive the people as they come out.",,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
322,315,1,"The above (in substance) being deposed before a magistrate, the two Negroes were committed to goal, and, together with several other Negroes, examined next day before four magistrates, who met for that purpose;","being deposed,were committed",2,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
323,316,1,but no further discoveries could then be made.,be made,1,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
324,317,1,"A letter from said place names Marbletown as well as the three abovementioned, and that the Negroes were to be divided into parties, to fire the houses, cry fire, and kill the people as they came out.",be divided,1,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
325,318,1,The motive for this conspiracy was the recovery of their freedom.,,0,0,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
326,319,1,"A large quantity of powder and ball was found with several Negroes, and there are said to be advices in town, that, besides the two Negroes before mentioned,  or  more have been committed to gaol.","was found,have been committed",2,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
327,320,1,"A report has likewise been current in town, for a day or two past, that these Negroes were to be joined by five to six hundred Indians, but it does not appear that there is any good foundation for this report.",be joined,1,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
328,321,1,"My LORD,  WE his Majesty's dutiful and loyal subjects, the Mayor, Recorder, Aldermen, and Common Council of the city of Williamsburg, in common hall assembled, humbly beg leave to represent to your Excellency, that the inhabitants of this city were this morning exceedingly alarmed, by a report that a large quantity of gunpowder was, in the preceding night, while they were sleeping in their beds, removed from the publick magazine in this city, and conveyed under an escort of marines on board one of his Majesty's armed vessels lying at a ferry on James river.",,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
329,322,1,"We beg leave to represent to your Excellency, that as this magazine was erected at the publick expense of this colony, and appropriated to the safe keeping of such ammunition as should be there lodged form time to time for the protection and security of the country, by arming thereout such of the militia as might be necessary in cases of invasions and insurrections , they humbly conceive it to be the only proper repository to be resorted to in times of imminent danger.","was erected,should be there lodged,be resorted",3,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
330,323,1,"We farther beg leave to inform your Excellency, that from various reports, at present prevailing in different parts of the country, we have too much reason to believe that some wicked and designing persons have instilled the most diabolical notions into the minds of our slaves , and that therefore the utmost attention to our internal security is become the more necessary.",is become,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
331,324,1,"The circumstances of this city, my Lord, we consider as peculiar and critical.",,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
332,325,1,"The inhabitants, from the situation of the magazine, in the midst of their city, have for a long tract of time been exposed to all those dangers which have happened in many countries from explosions, and other accidents.",been exposed,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
333,326,1,"They have, from time to time, thought it incumbent on them to guard the magazine.",,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
334,327,1,"For their security, they have for some time past judged it necessary to keep strong patrols on foot: In their present circumstances, then, to have the chief and necessary means of their defence removed, cannot but be extremely alarming.",,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
335,328,1,"Considering ourselves as guardians of the city, we therefore humbly desire to be informed by your Excellency upon what motives, and for what particular purpose, the powder has been carried off in such a manner, and we earnestly entreat your Excellency to order it to be immediately returned to the magazine.","be informed,has been carried,be immediately returned",3,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
336,329,1,"VIRGINIA, to wit :  WHEREAS there is too much reason to suppose that some persons, in different parts of this colony, are disaffected to his Majesty's government, and by their weight and credit with the people are endeavouring to bring the country into such a situation as to afford them the fairest prospect of effecting a change in the form of it, covering their wicked designs under the specious appearance of defending their liberties, and have taken advantage of the unhappy ferment, which themselves have raised in the minds of their fellow subjects, in prosecution of their dangerous designs, to oppose the most undoubted prerogative of the King, which in a late instance I thought it expedient to exert, by removing on board his Majesty's ship the Powey a small quantity of gunpowder, belonging to his Majesty, from the magazine in this city: I have thought fit, by advice of his Majesty's Council, to issue this my proclamation, with a view of undeceiving the deluded, and of exposing to the unwary the destruction into which they may be precipitated, if they suffer themselves to be longer guided by such infatuated counsels.","are disaffected,may be precipitated",2,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
337,330,1,"Although I consider myself, under the authority of the crown, the only constitutional judge in what manner the munition, provided for the protection of the people of this government, it is to be disposed of for that end, yet, for effecting the salutary objects of this proclamation, and removing from the minds of his Majesty's subjects the groundless suspicions they have imbibed, I think proper to declare, that the apprehensions which seemed to prevail throughout this wholecountry, of an intended insurrection of the slaves , who had been seen in large numbers, in the nighttime, about the magazine, and my knowledge of its being a very insecure depository, were my inducements to that measure;","be disposed,had been seen",2,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
338,331,1,"and I chose the night as the properest season, because I knew the temper of the times, and the misinterpretations of my design, which would be apt to prevail, if the thing should be known.",should be known,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
339,332,1,"Acting under these motives, I certainly rather deserved the thanks of the country than their reproaches.",,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
340,333,1,"But, whenever the present ferment shall subside, and it shall become necessary to put arms into the hands of the militia, for the defence of the people, against a foreign enemy, or intestine insurgents, I shall be as ready, as on a late occasion, to exert my best abilities in the service of the country.",,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
341,334,1,"In the meantime, as it is indispensably necessary to maintain order, and the authority of the laws, and thereby the dignity of his Majesty's government, I exhort and require, in his Majesty's name, all his faithful subjects, to leave expedient unessayed which may tend to that happy end.",,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
342,335,1,"Such as are not to be influenced by the love of order, for its own sake, and the blessings it is always productive, of, would do well to consider the internal weakness of this colony, as well as the dangers to which it is exposed from a savage enemy;","be influenced,is exposed",2,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
343,336,1,"who, from the most recent advices I have received from the frontier inhabitants, are ready to renew their hostilities against the people of this country.",,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
344,337,1,"But as, on the one hand, nothing can justify men, without proper authority, in a rapid recurrence to arms, nothing excuse resistance to the executive power in the due enforcement of law, so, on the other, nothing but such resistance, an outrageous proceedings, shall ever compel me to avail myself of any means that may carry the appearance of severity.",,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
345,338,1,"Anxious to restore peace and harmony to this distracted country, and to induce a firmer reliance on the goodness and tenderness of our most gracious sovereign, to all his subjects equally, and on the wisdom of his councils or a redress of their real grievances, which can only be obtained by loyal and constitutional applications, I again call upon and require all his majesty's liege subjects, and especially all Magistrates and other officers, both civil and military, to exert themselves in removing the discontents, and suppressing the spirit of faction, which prevail among the people;",be obtained,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
